prompt_index,prompt_dir,pipeline,clip_score,image_path,prompt_path,prompt
114,0114_a_turtle_and_a_mouse,vqa_score,0.3126519024372101,vlm_guidance_project_multi_pipeline_optim/subset/0114_a_turtle_and_a_mouse/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0114_a_turtle_and_a_mouse/vqa_score/prompt.txt,a turtle and a mouse
115,0115_a_cat_and_a_turtle,flux1,0.32460257411003113,vlm_guidance_project_multi_pipeline_optim/subset/0115_a_cat_and_a_turtle/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0115_a_cat_and_a_turtle/flux1/prompt.txt,a cat and a turtle
115,0115_a_cat_and_a_turtle,vanilla_sd,0.2955474555492401,vlm_guidance_project_multi_pipeline_optim/subset/0115_a_cat_and_a_turtle/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0115_a_cat_and_a_turtle/vanilla_sd/prompt.txt,a cat and a turtle
115,0115_a_cat_and_a_turtle,vqa_score,0.30941042304039,vlm_guidance_project_multi_pipeline_optim/subset/0115_a_cat_and_a_turtle/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0115_a_cat_and_a_turtle/vqa_score/prompt.txt,a cat and a turtle
116,0116_a_dog_and_a_mouse,flux1,0.2932850122451782,vlm_guidance_project_multi_pipeline_optim/subset/0116_a_dog_and_a_mouse/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0116_a_dog_and_a_mouse/flux1/prompt.txt,a dog and a mouse
116,0116_a_dog_and_a_mouse,vanilla_sd,0.2306651771068573,vlm_guidance_project_multi_pipeline_optim/subset/0116_a_dog_and_a_mouse/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0116_a_dog_and_a_mouse/vanilla_sd/prompt.txt,a dog and a mouse
116,0116_a_dog_and_a_mouse,vqa_score,0.21890339255332947,vlm_guidance_project_multi_pipeline_optim/subset/0116_a_dog_and_a_mouse/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0116_a_dog_and_a_mouse/vqa_score/prompt.txt,a dog and a mouse
117,0117_a_cat_and_an_elephant,flux1,0.3269469738006592,vlm_guidance_project_multi_pipeline_optim/subset/0117_a_cat_and_an_elephant/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0117_a_cat_and_an_elephant/flux1/prompt.txt,a cat and an elephant
117,0117_a_cat_and_an_elephant,vanilla_sd,0.21837040781974792,vlm_guidance_project_multi_pipeline_optim/subset/0117_a_cat_and_an_elephant/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0117_a_cat_and_an_elephant/vanilla_sd/prompt.txt,a cat and an elephant
117,0117_a_cat_and_an_elephant,vqa_score,0.22285737097263336,vlm_guidance_project_multi_pipeline_optim/subset/0117_a_cat_and_an_elephant/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0117_a_cat_and_an_elephant/vqa_score/prompt.txt,a cat and an elephant
118,0118_a_cat_and_a_bird,flux1,0.2892329692840576,vlm_guidance_project_multi_pipeline_optim/subset/0118_a_cat_and_a_bird/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0118_a_cat_and_a_bird/flux1/prompt.txt,a cat and a bird
118,0118_a_cat_and_a_bird,vanilla_sd,0.2679574489593506,vlm_guidance_project_multi_pipeline_optim/subset/0118_a_cat_and_a_bird/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0118_a_cat_and_a_bird/vanilla_sd/prompt.txt,a cat and a bird
118,0118_a_cat_and_a_bird,vqa_score,0.26091551780700684,vlm_guidance_project_multi_pipeline_optim/subset/0118_a_cat_and_a_bird/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0118_a_cat_and_a_bird/vqa_score/prompt.txt,a cat and a bird
119,0119_a_dog_and_a_monkey,flux1,0.29166290163993835,vlm_guidance_project_multi_pipeline_optim/subset/0119_a_dog_and_a_monkey/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0119_a_dog_and_a_monkey/flux1/prompt.txt,a dog and a monkey
119,0119_a_dog_and_a_monkey,vanilla_sd,0.21898825466632843,vlm_guidance_project_multi_pipeline_optim/subset/0119_a_dog_and_a_monkey/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0119_a_dog_and_a_monkey/vanilla_sd/prompt.txt,a dog and a monkey
119,0119_a_dog_and_a_monkey,vqa_score,0.22571028769016266,vlm_guidance_project_multi_pipeline_optim/subset/0119_a_dog_and_a_monkey/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0119_a_dog_and_a_monkey/vqa_score/prompt.txt,a dog and a monkey
120,0120_a_lion_and_a_mouse,flux1,0.2920190095901489,vlm_guidance_project_multi_pipeline_optim/subset/0120_a_lion_and_a_mouse/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0120_a_lion_and_a_mouse/flux1/prompt.txt,a lion and a mouse
120,0120_a_lion_and_a_mouse,vanilla_sd,0.2291385382413864,vlm_guidance_project_multi_pipeline_optim/subset/0120_a_lion_and_a_mouse/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0120_a_lion_and_a_mouse/vanilla_sd/prompt.txt,a lion and a mouse
120,0120_a_lion_and_a_mouse,vqa_score,0.2307782769203186,vlm_guidance_project_multi_pipeline_optim/subset/0120_a_lion_and_a_mouse/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0120_a_lion_and_a_mouse/vqa_score/prompt.txt,a lion and a mouse
121,0121_a_bear_and_a_lion,flux1,0.24547454714775085,vlm_guidance_project_multi_pipeline_optim/subset/0121_a_bear_and_a_lion/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0121_a_bear_and_a_lion/flux1/prompt.txt,a bear and a lion
121,0121_a_bear_and_a_lion,vanilla_sd,0.2549052834510803,vlm_guidance_project_multi_pipeline_optim/subset/0121_a_bear_and_a_lion/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0121_a_bear_and_a_lion/vanilla_sd/prompt.txt,a bear and a lion
121,0121_a_bear_and_a_lion,vqa_score,0.22892338037490845,vlm_guidance_project_multi_pipeline_optim/subset/0121_a_bear_and_a_lion/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0121_a_bear_and_a_lion/vqa_score/prompt.txt,a bear and a lion
122,0122_a_bird_and_an_elephant,flux1,0.2959769368171692,vlm_guidance_project_multi_pipeline_optim/subset/0122_a_bird_and_an_elephant/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0122_a_bird_and_an_elephant/flux1/prompt.txt,a bird and an elephant
122,0122_a_bird_and_an_elephant,vanilla_sd,0.2302873730659485,vlm_guidance_project_multi_pipeline_optim/subset/0122_a_bird_and_an_elephant/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0122_a_bird_and_an_elephant/vanilla_sd/prompt.txt,a bird and an elephant
122,0122_a_bird_and_an_elephant,vqa_score,0.22249974310398102,vlm_guidance_project_multi_pipeline_optim/subset/0122_a_bird_and_an_elephant/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0122_a_bird_and_an_elephant/vqa_score/prompt.txt,a bird and an elephant
123,0123_a_lion_and_a_turtle,flux1,0.28318682312965393,vlm_guidance_project_multi_pipeline_optim/subset/0123_a_lion_and_a_turtle/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0123_a_lion_and_a_turtle/flux1/prompt.txt,a lion and a turtle
123,0123_a_lion_and_a_turtle,vanilla_sd,0.33180055022239685,vlm_guidance_project_multi_pipeline_optim/subset/0123_a_lion_and_a_turtle/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0123_a_lion_and_a_turtle/vanilla_sd/prompt.txt,a lion and a turtle
123,0123_a_lion_and_a_turtle,vqa_score,0.30345064401626587,vlm_guidance_project_multi_pipeline_optim/subset/0123_a_lion_and_a_turtle/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0123_a_lion_and_a_turtle/vqa_score/prompt.txt,a lion and a turtle
124,0124_a_dog_and_a_bird,flux1,0.26328587532043457,vlm_guidance_project_multi_pipeline_optim/subset/0124_a_dog_and_a_bird/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0124_a_dog_and_a_bird/flux1/prompt.txt,a dog and a bird
124,0124_a_dog_and_a_bird,vanilla_sd,0.2578660249710083,vlm_guidance_project_multi_pipeline_optim/subset/0124_a_dog_and_a_bird/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0124_a_dog_and_a_bird/vanilla_sd/prompt.txt,a dog and a bird
124,0124_a_dog_and_a_bird,vqa_score,0.2834881544113159,vlm_guidance_project_multi_pipeline_optim/subset/0124_a_dog_and_a_bird/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0124_a_dog_and_a_bird/vqa_score/prompt.txt,a dog and a bird
125,0125_a_bird_and_a_rabbit,flux1,0.28402790427207947,vlm_guidance_project_multi_pipeline_optim/subset/0125_a_bird_and_a_rabbit/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0125_a_bird_and_a_rabbit/flux1/prompt.txt,a bird and a rabbit
125,0125_a_bird_and_a_rabbit,vanilla_sd,0.269596666097641,vlm_guidance_project_multi_pipeline_optim/subset/0125_a_bird_and_a_rabbit/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0125_a_bird_and_a_rabbit/vanilla_sd/prompt.txt,a bird and a rabbit
125,0125_a_bird_and_a_rabbit,vqa_score,0.2678689956665039,vlm_guidance_project_multi_pipeline_optim/subset/0125_a_bird_and_a_rabbit/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0125_a_bird_and_a_rabbit/vqa_score/prompt.txt,a bird and a rabbit
126,0126_an_elephant_and_a_turtle,flux1,0.28913381695747375,vlm_guidance_project_multi_pipeline_optim/subset/0126_an_elephant_and_a_turtle/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0126_an_elephant_and_a_turtle/flux1/prompt.txt,an elephant and a turtle
126,0126_an_elephant_and_a_turtle,vanilla_sd,0.21197715401649475,vlm_guidance_project_multi_pipeline_optim/subset/0126_an_elephant_and_a_turtle/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0126_an_elephant_and_a_turtle/vanilla_sd/prompt.txt,an elephant and a turtle
126,0126_an_elephant_and_a_turtle,vqa_score,0.21100637316703796,vlm_guidance_project_multi_pipeline_optim/subset/0126_an_elephant_and_a_turtle/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0126_an_elephant_and_a_turtle/vqa_score/prompt.txt,an elephant and a turtle
127,0127_a_lion_and_an_elephant,flux1,0.24822036921977997,vlm_guidance_project_multi_pipeline_optim/subset/0127_a_lion_and_an_elephant/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0127_a_lion_and_an_elephant/flux1/prompt.txt,a lion and an elephant
127,0127_a_lion_and_an_elephant,vanilla_sd,0.24099332094192505,vlm_guidance_project_multi_pipeline_optim/subset/0127_a_lion_and_an_elephant/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0127_a_lion_and_an_elephant/vanilla_sd/prompt.txt,a lion and an elephant
127,0127_a_lion_and_an_elephant,vqa_score,0.22842702269554138,vlm_guidance_project_multi_pipeline_optim/subset/0127_a_lion_and_an_elephant/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0127_a_lion_and_an_elephant/vqa_score/prompt.txt,a lion and an elephant
128,0128_a_cat_and_a_rabbit,flux1,0.3001071512699127,vlm_guidance_project_multi_pipeline_optim/subset/0128_a_cat_and_a_rabbit/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0128_a_cat_and_a_rabbit/flux1/prompt.txt,a cat and a rabbit
128,0128_a_cat_and_a_rabbit,vanilla_sd,0.277748703956604,vlm_guidance_project_multi_pipeline_optim/subset/0128_a_cat_and_a_rabbit/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0128_a_cat_and_a_rabbit/vanilla_sd/prompt.txt,a cat and a rabbit
128,0128_a_cat_and_a_rabbit,vqa_score,0.2676689624786377,vlm_guidance_project_multi_pipeline_optim/subset/0128_a_cat_and_a_rabbit/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0128_a_cat_and_a_rabbit/vqa_score/prompt.txt,a cat and a rabbit
129,0129_a_dog_and_a_bear,flux1,0.2854219675064087,vlm_guidance_project_multi_pipeline_optim/subset/0129_a_dog_and_a_bear/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0129_a_dog_and_a_bear/flux1/prompt.txt,a dog and a bear
129,0129_a_dog_and_a_bear,vanilla_sd,0.22842833399772644,vlm_guidance_project_multi_pipeline_optim/subset/0129_a_dog_and_a_bear/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0129_a_dog_and_a_bear/vanilla_sd/prompt.txt,a dog and a bear
129,0129_a_dog_and_a_bear,vqa_score,0.2606298625469208,vlm_guidance_project_multi_pipeline_optim/subset/0129_a_dog_and_a_bear/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0129_a_dog_and_a_bear/vqa_score/prompt.txt,a dog and a bear
130,0130_a_dog_and_a_rabbit,flux1,0.28808069229125977,vlm_guidance_project_multi_pipeline_optim/subset/0130_a_dog_and_a_rabbit/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0130_a_dog_and_a_rabbit/flux1/prompt.txt,a dog and a rabbit
130,0130_a_dog_and_a_rabbit,vanilla_sd,0.23318274319171906,vlm_guidance_project_multi_pipeline_optim/subset/0130_a_dog_and_a_rabbit/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0130_a_dog_and_a_rabbit/vanilla_sd/prompt.txt,a dog and a rabbit
130,0130_a_dog_and_a_rabbit,vqa_score,0.2730938494205475,vlm_guidance_project_multi_pipeline_optim/subset/0130_a_dog_and_a_rabbit/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/subset/0130_a_dog_and_a_rabbit/vqa_score/prompt.txt,a dog and a rabbit
131,0131_a_cat_and_a_bear,flux1,0.3255419135093689,vlm_guidance_project_multi_pipeline_optim/subset/0131_a_cat_and_a_bear/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0131_a_cat_and_a_bear/flux1/prompt.txt,a cat and a bear
131,0131_a_cat_and_a_bear,vanilla_sd,0.2135668396949768,vlm_guidance_project_multi_pipeline_optim/subset/0131_a_cat_and_a_bear/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/subset/0131_a_cat_and_a_bear/vanilla_sd/prompt.txt,a cat and a bear
