prompt_index,prompt_dir,pipeline,clip_score,image_path,prompt_path,prompt
7,0007_a_cat_on_an_elephant,vqa_score,0.3235737681388855,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0007_a_cat_on_an_elephant/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0007_a_cat_on_an_elephant/vqa_score/prompt.txt,a cat on an elephant
8,0008_a_dog_under_a_monkey,flux1,0.17778004705905914,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0008_a_dog_under_a_monkey/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0008_a_dog_under_a_monkey/flux1/prompt.txt,a dog under a monkey
8,0008_a_dog_under_a_monkey,vanilla_sd,0.19964846968650818,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0008_a_dog_under_a_monkey/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0008_a_dog_under_a_monkey/vanilla_sd/prompt.txt,a dog under a monkey
8,0008_a_dog_under_a_monkey,vqa_score,0.2205597162246704,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0008_a_dog_under_a_monkey/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0008_a_dog_under_a_monkey/vqa_score/prompt.txt,a dog under a monkey
9,0009_a_lion_under_a_mouse,flux1,0.30722033977508545,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0009_a_lion_under_a_mouse/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0009_a_lion_under_a_mouse/flux1/prompt.txt,a lion under a mouse
9,0009_a_lion_under_a_mouse,vanilla_sd,0.24443797767162323,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0009_a_lion_under_a_mouse/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0009_a_lion_under_a_mouse/vanilla_sd/prompt.txt,a lion under a mouse
9,0009_a_lion_under_a_mouse,vqa_score,0.24111822247505188,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0009_a_lion_under_a_mouse/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0009_a_lion_under_a_mouse/vqa_score/prompt.txt,a lion under a mouse
10,0010_a_bird_above_an_elephant,flux1,0.281934529542923,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0010_a_bird_above_an_elephant/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0010_a_bird_above_an_elephant/flux1/prompt.txt,a bird above an elephant
10,0010_a_bird_above_an_elephant,vanilla_sd,0.2080245316028595,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0010_a_bird_above_an_elephant/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0010_a_bird_above_an_elephant/vanilla_sd/prompt.txt,a bird above an elephant
10,0010_a_bird_above_an_elephant,vqa_score,0.220089852809906,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0010_a_bird_above_an_elephant/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0010_a_bird_above_an_elephant/vqa_score/prompt.txt,a bird above an elephant
11,0011_a_lion_under_a_turtle,flux1,0.3097184896469116,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0011_a_lion_under_a_turtle/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0011_a_lion_under_a_turtle/flux1/prompt.txt,a lion under a turtle
11,0011_a_lion_under_a_turtle,vanilla_sd,0.31930747628211975,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0011_a_lion_under_a_turtle/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0011_a_lion_under_a_turtle/vanilla_sd/prompt.txt,a lion under a turtle
11,0011_a_lion_under_a_turtle,vqa_score,0.3031710982322693,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0011_a_lion_under_a_turtle/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0011_a_lion_under_a_turtle/vqa_score/prompt.txt,a lion under a turtle
12,0012_a_dog_below_a_bird,flux1,0.2890305817127228,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0012_a_dog_below_a_bird/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0012_a_dog_below_a_bird/flux1/prompt.txt,a dog below a bird
12,0012_a_dog_below_a_bird,vanilla_sd,0.2162722647190094,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0012_a_dog_below_a_bird/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0012_a_dog_below_a_bird/vanilla_sd/prompt.txt,a dog below a bird
12,0012_a_dog_below_a_bird,vqa_score,0.2097095549106598,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0012_a_dog_below_a_bird/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0012_a_dog_below_a_bird/vqa_score/prompt.txt,a dog below a bird
13,0013_a_bird_above_a_rabbit,flux1,0.20825418829917908,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0013_a_bird_above_a_rabbit/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0013_a_bird_above_a_rabbit/flux1/prompt.txt,a bird above a rabbit
13,0013_a_bird_above_a_rabbit,vanilla_sd,0.22128522396087646,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0013_a_bird_above_a_rabbit/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0013_a_bird_above_a_rabbit/vanilla_sd/prompt.txt,a bird above a rabbit
13,0013_a_bird_above_a_rabbit,vqa_score,0.25258567929267883,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0013_a_bird_above_a_rabbit/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0013_a_bird_above_a_rabbit/vqa_score/prompt.txt,a bird above a rabbit
14,0014_an_elephant_under_a_turtle,flux1,0.2714405059814453,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0014_an_elephant_under_a_turtle/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0014_an_elephant_under_a_turtle/flux1/prompt.txt,an elephant under a turtle
14,0014_an_elephant_under_a_turtle,vanilla_sd,0.22043564915657043,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0014_an_elephant_under_a_turtle/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0014_an_elephant_under_a_turtle/vanilla_sd/prompt.txt,an elephant under a turtle
14,0014_an_elephant_under_a_turtle,vqa_score,0.22537878155708313,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0014_an_elephant_under_a_turtle/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0014_an_elephant_under_a_turtle/vqa_score/prompt.txt,an elephant under a turtle
15,0015_a_cat_under_a_rabbit,flux1,0.24085946381092072,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0015_a_cat_under_a_rabbit/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0015_a_cat_under_a_rabbit/flux1/prompt.txt,a cat under a rabbit
15,0015_a_cat_under_a_rabbit,vanilla_sd,0.27486175298690796,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0015_a_cat_under_a_rabbit/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0015_a_cat_under_a_rabbit/vanilla_sd/prompt.txt,a cat under a rabbit
15,0015_a_cat_under_a_rabbit,vqa_score,0.254311203956604,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0015_a_cat_under_a_rabbit/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0015_a_cat_under_a_rabbit/vqa_score/prompt.txt,a cat under a rabbit
16,0016_a_dog_on_a_bear,flux1,0.2937523126602173,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0016_a_dog_on_a_bear/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0016_a_dog_on_a_bear/flux1/prompt.txt,a dog on a bear
16,0016_a_dog_on_a_bear,vanilla_sd,0.23292765021324158,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0016_a_dog_on_a_bear/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0016_a_dog_on_a_bear/vanilla_sd/prompt.txt,a dog on a bear
16,0016_a_dog_on_a_bear,vqa_score,0.26025867462158203,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0016_a_dog_on_a_bear/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0016_a_dog_on_a_bear/vqa_score/prompt.txt,a dog on a bear
17,0017_a_cat_above_a_bear,flux1,0.328185111284256,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0017_a_cat_above_a_bear/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0017_a_cat_above_a_bear/flux1/prompt.txt,a cat above a bear
17,0017_a_cat_above_a_bear,vanilla_sd,0.2117411196231842,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0017_a_cat_above_a_bear/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0017_a_cat_above_a_bear/vanilla_sd/prompt.txt,a cat above a bear
17,0017_a_cat_above_a_bear,vqa_score,0.22138386964797974,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0017_a_cat_above_a_bear/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0017_a_cat_above_a_bear/vqa_score/prompt.txt,a cat above a bear
18,0018_a_bird_on_a_horse,flux1,0.298123836517334,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0018_a_bird_on_a_horse/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0018_a_bird_on_a_horse/flux1/prompt.txt,a bird on a horse
18,0018_a_bird_on_a_horse,vanilla_sd,0.2129005640745163,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0018_a_bird_on_a_horse/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0018_a_bird_on_a_horse/vanilla_sd/prompt.txt,a bird on a horse
18,0018_a_bird_on_a_horse,vqa_score,0.22385773062705994,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0018_a_bird_on_a_horse/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0018_a_bird_on_a_horse/vqa_score/prompt.txt,a bird on a horse
19,0019_a_bear_under_a_monkey,flux1,0.21194103360176086,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0019_a_bear_under_a_monkey/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0019_a_bear_under_a_monkey/flux1/prompt.txt,a bear under a monkey
19,0019_a_bear_under_a_monkey,vanilla_sd,0.21014955639839172,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0019_a_bear_under_a_monkey/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0019_a_bear_under_a_monkey/vanilla_sd/prompt.txt,a bear under a monkey
19,0019_a_bear_under_a_monkey,vqa_score,0.19583439826965332,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0019_a_bear_under_a_monkey/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0019_a_bear_under_a_monkey/vqa_score/prompt.txt,a bear under a monkey
20,0020_a_cat_on_a_horse,flux1,0.21001780033111572,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0020_a_cat_on_a_horse/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0020_a_cat_on_a_horse/flux1/prompt.txt,a cat on a horse
20,0020_a_cat_on_a_horse,vanilla_sd,0.23707938194274902,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0020_a_cat_on_a_horse/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0020_a_cat_on_a_horse/vanilla_sd/prompt.txt,a cat on a horse
20,0020_a_cat_on_a_horse,vqa_score,0.231862872838974,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0020_a_cat_on_a_horse/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0020_a_cat_on_a_horse/vqa_score/prompt.txt,a cat on a horse
21,0021_a_frog_under_a_mouse,flux1,0.2095785140991211,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0021_a_frog_under_a_mouse/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0021_a_frog_under_a_mouse/flux1/prompt.txt,a frog under a mouse
21,0021_a_frog_under_a_mouse,vanilla_sd,0.20685964822769165,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0021_a_frog_under_a_mouse/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0021_a_frog_under_a_mouse/vanilla_sd/prompt.txt,a frog under a mouse
21,0021_a_frog_under_a_mouse,vqa_score,0.20759128034114838,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0021_a_frog_under_a_mouse/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0021_a_frog_under_a_mouse/vqa_score/prompt.txt,a frog under a mouse
22,0022_a_dog_on_a_lion,flux1,0.27070003747940063,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0022_a_dog_on_a_lion/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0022_a_dog_on_a_lion/flux1/prompt.txt,a dog on a lion
22,0022_a_dog_on_a_lion,vanilla_sd,0.2192690670490265,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0022_a_dog_on_a_lion/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0022_a_dog_on_a_lion/vanilla_sd/prompt.txt,a dog on a lion
22,0022_a_dog_on_a_lion,vqa_score,0.22161664068698883,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0022_a_dog_on_a_lion/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0022_a_dog_on_a_lion/vqa_score/prompt.txt,a dog on a lion
23,0023_an_elephant_under_a_frog,flux1,0.31006911396980286,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0023_an_elephant_under_a_frog/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0023_an_elephant_under_a_frog/flux1/prompt.txt,an elephant under a frog
23,0023_an_elephant_under_a_frog,vanilla_sd,0.23802000284194946,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0023_an_elephant_under_a_frog/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0023_an_elephant_under_a_frog/vanilla_sd/prompt.txt,an elephant under a frog
23,0023_an_elephant_under_a_frog,vqa_score,0.2311459183692932,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0023_an_elephant_under_a_frog/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0023_an_elephant_under_a_frog/vqa_score/prompt.txt,an elephant under a frog
24,0024_a_cat_on_a_lion,flux1,0.24868211150169373,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0024_a_cat_on_a_lion/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0024_a_cat_on_a_lion/flux1/prompt.txt,a cat on a lion
24,0024_a_cat_on_a_lion,vanilla_sd,0.2511594891548157,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0024_a_cat_on_a_lion/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0024_a_cat_on_a_lion/vanilla_sd/prompt.txt,a cat on a lion
24,0024_a_cat_on_a_lion,vqa_score,0.24076209962368011,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0024_a_cat_on_a_lion/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0024_a_cat_on_a_lion/vqa_score/prompt.txt,a cat on a lion
25,0025_a_horse_under_a_rabbit,flux1,0.2965073883533478,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0025_a_horse_under_a_rabbit/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0025_a_horse_under_a_rabbit/flux1/prompt.txt,a horse under a rabbit
25,0025_a_horse_under_a_rabbit,vanilla_sd,0.21955043077468872,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0025_a_horse_under_a_rabbit/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0025_a_horse_under_a_rabbit/vanilla_sd/prompt.txt,a horse under a rabbit
25,0025_a_horse_under_a_rabbit,vqa_score,0.22020214796066284,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0025_a_horse_under_a_rabbit/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0025_a_horse_under_a_rabbit/vqa_score/prompt.txt,a horse under a rabbit
26,0026_a_cat_below_a_monkey,flux1,0.22944313287734985,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0026_a_cat_below_a_monkey/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0026_a_cat_below_a_monkey/flux1/prompt.txt,a cat below a monkey
26,0026_a_cat_below_a_monkey,vanilla_sd,0.20910538733005524,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0026_a_cat_below_a_monkey/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0026_a_cat_below_a_monkey/vanilla_sd/prompt.txt,a cat below a monkey
26,0026_a_cat_below_a_monkey,vqa_score,0.21099260449409485,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0026_a_cat_below_a_monkey/vqa_score/img.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0026_a_cat_below_a_monkey/vqa_score/prompt.txt,a cat below a monkey
27,0027_an_elephant_below_a_monkey,flux1,0.27432942390441895,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0027_an_elephant_below_a_monkey/flux1/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0027_an_elephant_below_a_monkey/flux1/prompt.txt,an elephant below a monkey
27,0027_an_elephant_below_a_monkey,vanilla_sd,0.22276726365089417,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0027_an_elephant_below_a_monkey/vanilla_sd/img_00.png,vlm_guidance_project_multi_pipeline_optim/complex_cases_lr05_generations/0027_an_elephant_below_a_monkey/vanilla_sd/prompt.txt,an elephant below a monkey
